QUANTITY	TIME	FAC	ORG	LOC	EVENT
[]	[]	['Old Mill Rd.', 'North Park Golf Course']	[]	['Gravity Hill']	[]
[]	[]	[]	[]	['Butz Hall']	[]
[]	[]	['Butz hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	['Hess']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the morning', 'the night']	[]	[]	[]	['Revolutionary War']
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	['Maintenance']	[]	[]
[]	[]	['Fort Roberdeau']	[]	[]	[]
[]	['night']	"['Beulah Road', 'the Wopsy Lookout', 'the ""Devil\'s Elbow', 'Juniata Gap', 'the ""Alley Popper""', ""the Devil's Elbow""]"	[]	"['the Wopsononock Mountain', ""the Devil's Elbow"", 'Buckhorn Mountain']"	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'one night']	[]	[]	['the Eastern United States']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	"[""Dale's""]"	[]	[]
[]	['nights']	[]	[]	['Mudlick Hollow']	[]
[]	[]	[]	[]	[]	[]
[]	['a rainy night', 'Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Ft. Duquesne']	[]	[]	[]
[]	[]	[]	['the Furst Corner Bed & Breakfast']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	['Eastern State School']	[]	[]
[]	['overnight']	[]	[]	[]	[]
[]	['The night']	[]	[]	[]	[]
[]	[]	['the Reading Rehabilitation Hospital']	['Health South Rehabilitation Hospital']	[]	[]
[]	['just minutes before']	[]	[]	['Penn']	[]
[]	[]	[]	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	['the night', '2am']	[]	['Alpha Sigma Tau Sorority House -']	[]	[]
[]	['night']	['Comenius Hall']	['Moravian College']	[]	[]
[]	[]	['Music Building']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the morning']	[]	[]	[]	[]
[]	[]	[]	['Haas Center for the Arts']	[]	[]
[]	['night']	[]	['Delta Phi Epsilon House']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['just a few feet']	[]	[]	[]	['Bake Oven Knob', 'the Kittatinny Ridge']	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Kennywood Park']	[]	[]	['Campaign of 1755.George']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Grundy Memorial Library']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	['night']	[]	[]	['Mockingbird Hill']	[]
[]	[]	['Merion Hall']	[]	[]	[]
['15 miles']	[]	['Tyler Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Warminster Volunteer Ambulance Corps']	[]	[]
[]	[]	['Holicong Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	['Butler/Kittanning']	[]
[]	['Some nights']	['Mill']	[]	['Slippery Rock Creek']	[]
[]	[]	['Burton Road']	[]	[]	[]
[]	[]	['Snyder Cemetery']	[]	[]	[]
[]	['night', 'the early dawn']	[]	"['the ""Butler Eagle""']"	[]	[]
[]	[]	[]	[]	[]	[]
['about 3 feet']	[]	['Camp Hill High School']	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Canonsburg Subway']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Carbon County Prison']	['The Molly Maguires', 'the Molly Maguires']	[]	[]
[]	[]	['Ashburn Hall Guest House']	[]	[]	[]
[]	[]	[]	"[""the Carlisle Indian School's""]"	[]	[]
[]	[]	['Coren apartments']	[]	[]	[]
[]	[]	['Flower Road']	['LVCC']	[]	[]
[]	[]	[]	['Hessian Museum', 'Haunted Places']	[]	[]
[]	[]	[]	['Letort View Community Center', 'the Carlisle Indian School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Washington Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Montour Trail']	[]	[]	[]
[]	['one night']	['Egg Hill']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Pennsylvania Military College', 'PMC', 'Widener University', 'Delta Phi Epsilon', 'ROTC']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Venango Trail']	[]	[]	[]
[]	[]	['McGovern blvd']	[]	[]	[]
[]	['Foggy nights', 'night']	['the Allegheny Portage Railroad']	['National Park Service']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	"[""Dykeman's Pond""]"	[]
[]	['late night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['George']	['Williamson']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['Williamson trade school']	[]	[]	[]
[]	['one night', 'night']	[]	[]	['Indian Rock Park', 'Indian Rock']	[]
[]	[]	[]	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	[]	[]	['Yellow House Hotel']	[]	[]
[]	[]	['Creek Rd', 'Boot Rd', 'boot rd.']	[]	[]	[]
[]	['the morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Almshouse Rd.', 'Rt. 611', 'the Bucks County Almshouse']	[]	[]	[]
[]	['late at night', 'night']	['Drexel Estate']	[]	[]	[]
[]	['late at night', 'the night', 'the following morning']	['Drexel Hill']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night', 'night']	[]	['DRMC', 'Transcription Department', 'Home Health']	[]	[]
[]	[]	['the Dubois Area High school']	[]	[]	[]
[]	[]	['Amity Hall', 'PA Canal']	['Amity Hall Hotel']	[]	[]
['about 3 miles']	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Hemlock Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['PAC']	[]	[]
[]	[]	[]	['Edinboro University']	[]	[]
[]	['some nights', 'night']	['Lawrence Towers A']	[]	[]	[]
[]	['night']	"['Reeder Hall', ""the Honor's Dorm""]"	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the fire co']	[]	[]
[]	['3:00 AM']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'one night']	['turnpike road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['daylight hours', 'the night']	[]	['Wal-Mart']	[]	[]
[]	['nighttime']	[]	['Summerdale Fire Station']	[]	[]
[]	[]	['Camp Silver Belle']	"['the Ephrata Hospital', ""Applebee's"", 'the Hampton Inn & Suites', 'The Mountain Springs Hotel']"	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Witches Circle']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['WW2']
[]	[]	[]	[]	[]	[]
[]	['The next morning', 'night']	[]	['Niagara Hall']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	"['Finance', ""Katie's Church""]"	[]	[]
[]	[]	['Ft. Duquesne']	[]	[]	['the Braddock Expedition']
[]	['night']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night', 'night']	['pond bank']	[]	[]	[]
['90 degrees']	[]	['Bethlehem Pike']	['the Black Horse Inn']	[]	[]
[]	[]	['Penn Oak Rd', 'Penn Oak']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Allentown Rd']	[]	[]	[]
[]	[]	['The Vicary Mansion']	[]	[]	[]
[]	[]	['the Ox Yoke']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['The History Channel', 'Ghost Hunters International', 'Inn', 'Sightings']	['Southern California']	[]
[]	['night']	['Brua Hall']	[]	[]	[]
[]	['late at night']	['Glatfelter Hall']	[]	[]	[]
[]	['late at night']	['Pennsylvania Hall', 'Penn Hall']	[]	[]	['the civil war']
[]	['One cold,']	['Stevens Hall']	[]	[]	[]
[]	['late one night']	[]	['Sigma Nu Fraternity House']	[]	[]
[]	[]	[]	['Theta Chi Fraternity House']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['Gettysburg']
[]	[]	[]	[]	['Oak Hill']	[]
[]	['night']	[]	['Gettysburg College']	[]	['the civil war']
[]	[]	[]	[]	[]	[]
[]	[]	['the Triangular Field']	['Union']	"[""the Devil's Den""]"	[]
[]	[]	['Wheatfield']	[]	[]	[]
[]	['certain nights']	[]	[]	[]	[]
[]	[]	['Grist Mill']	[]	[]	[]
[]	['overnight']	['the Photography Darkroom']	[]	[]	[]
[]	['night']	['I-81']	[]	['the Gordon Mountain']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Pennsylvania Ave', 'Pittsburgh St.', 'Courthouse Square']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Olde Main - Maura Hall - Graveyard']	[]	[]	[]
[]	[]	['Brownlee Residence Hall-']	[]	[]	[]
[]	['night']	['the Yough Bike Trail']	[]	[]	[]
[]	[]	['Roth Hall']	[]	[]	[]
[]	['night']	['The Lilly Room']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['ST. Francis']	[]	[]	[]
[]	['a few minutes', 'night']	[]	[]	[]	[]
[]	['some nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Harmony Inn']	[]	[]	[]
['200 acre']	['night']	['Farm Show', 'Cameron St.', 'Elmerton Ave']	['Harrisburg State Hospital', 'the PA Office of Mental Health', 'The Pennsylvania State Lunatic Hospital']	['the Green Belt', 'the Capital Area Green Belt']	[]
[]	['a few minutes later']	['Indian Cemetery']	[]	[]	[]
[]	['Night']	[]	"['Bass Pro Shops', 'Boscov', ""J.C. penny's"", ""J C Penny's""]"	[]	[]
[]	[]	[]	[]	['Edge Hill']	[]
[]	['late at night']	['Miller Run']	['Chest Creek Mining Co.', 'Seldom Seen Mining co.', 'Miller Run Mining Company No.1', 'Chest Creek Mining Company']	['Old Miller Run']	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Holy Trinity School', 'Holy Trinity School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Green Streets', 'Wyoming']	['Cousins Bar']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['5 mins']	[]	['KKK']	[]	[]
[]	['night']	['Commet', 'Park']	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	['County Line Road', 'Graeme Park']	[]	[]	[]
[]	['one night', 'night']	['Rotunda']	[]	[]	[]
[]	['late at night', 'night']	['Service Creek Road']	['Service Creek Church']	['the Ambridge Reservoir']	['Civil War', 'Revolutionary War']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Waller Hall Building']	[]	[]	[]
[]	[]	[]	['Inn']	[]	[]
[]	['morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Somerset Pike']	[]	[]	[]
[]	[]	['Chandler']	['High School']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Johnstown High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['D St. & Norton RD']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Oak', 'Laurel', 'Laurel Halls', 'Oak Hall', 'Laurel Hall']	[]	[]	[]
[]	[]	['The Living and Learning Center', 'Woodland Townhouse', 'Briar Lodge']	[]	[]	[]
[]	[]	['Oak Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['2:00am']	[]	[]	[]	[]
[]	['night']	[]	['Public School']	[]	[]
[]	['9:30 in the morning']	['Cemetery']	[]	[]	[]
[]	['approx midnight', 'midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Old Main']	[]	[]	[]
[]	[]	[]	['Art Center']	[]	[]
[]	['late at night']	['Moffat Hall']	['Moffat Hall -']	[]	[]
[]	['overnight']	['Ward Hall']	['Keystone College']	[]	[]
[]	['night']	['South Ben Franklin']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Mondale Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Lancaster Green Apartments']	[]	[]	[]
[]	['night']	[]	['Manors']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['10 minute']	[]	[]	[]	[]
[]	[]	"['St. Xavier', ""St. Vincent's"", 'St. Vincent']"	[]	[]	[]
[]	[]	[]	['Inn422']	[]	[]
['about 20 - 30 degrees', 'about 3 miles']	['morning']	['Hotel Road']	['Hawk Watch Mnt']	['Indiantown Gap']	[]
[]	['midnight']	['the Lebanon County Court House', 'the Moonshine Church', 'Prison']	['The Blue Eyed Six', 'the Blue-Eyed Six']	['Indiantown Gap']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Manorcare Health Services']	[]	[]
[]	['night']	[]	[]	[]	['the Gnaden Huetten Massacre']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Jewish Cemetery']	[]	[]	[]
['over 100 feet']	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	['wawa']	[]	[]
[]	['an hours', 'night']	['Livermore Cemetery']	['the Westmoreland Historical Association']	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Sloan Hall-']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Auditorium']	[]	[]	[]
[]	['one night', 'hours on end']	"['the Old Fletcher Barn', 'the Terror Barn', 'The Norwin Elks', 'the ""Michael Meyer\'s Room']"	"['the Norwin Elks', ""Fletcher's""]"	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Lambda Chi Alpha Fraternity House']	[]	[]
[]	[]	['North HallA', 'North Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Mars Historical Society', 'Chessie System', 'CSX']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night', 'Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Brooks Walk', 'Main St.', 'Brooks Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Painters Crossing', 'Rose Tree Road']	[]	[]	[]
[]	[]	['Mansion']	[]	[]	[]
[]	['nights', 'night']	['Hogback Road - Road']	[]	['Hogback Run']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Penn State']	[]	[]
['210-acre']	[]	['Building 4', 'Abraham Pennell Farm', 'Fair Acres', 'Middletown Road']	['the Fair Acres Geriatric Center']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Tom Quick Inn']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Hotel Evergreens']	['The Evergreen Hotel']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the early hours of the morning']	[]	[]	[]	[]
[]	['one minute', 'night', 'hours']	[]	[]	[]	[]
[]	[]	['Rm.62']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Frick House']	[]	[]
[]	['night']	['Restland Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the 10 minutes', '10 minutes', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['The Hill School Chapel', 'Chapel']	[]	[]	[]
[]	[]	['Old Baptist Road', 'Old Baptist Road Murder House']	[]	[]	[]
['7 feet']	['the night', 'that night', 'the morning', 'the evening']	[]	['Inn']	[]	[]
[]	[]	['Main St.']	[]	[]	[]
[]	[]	['Main St.']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"[""Logan's Ferry Rd""]"	[]	[]	[]
[]	['moments']	[]	[]	[]	[]
[]	[]	['The Dead Zone']	[]	[]	[]
[]	[]	['Chapel']	[]	[]	[]
[]	['midnight', 'every night', 'night']	[]	[]	[]	[]
[]	['11:50 PM']	[]	[]	[]	[]
[]	['nights']	['Hillsville Road']	[]	['the Mahoning River']	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	['Whitemen Homestead']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the River House Restaurant']	"[""Odette's""]"	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the early morning hours', 'late at night']	[]	[]	[]	[]
[]	[]	['Hillside Girls']	['Westminster College']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['around 12:00am you are']	[]	[]	[]	[]
['a few miles']	['night']	['Pa Rt.313', 'Top Rock Trail', 'Rt.563', 'Top Rock Trail Road']	[]	[]	[]
[]	[]	['the Norristown State Hospital']	[]	[]	[]
[]	[]	['Valley Forge']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['dusk']	"[""St. Patrick's Cemetery""]"	[]	[]	[]
['one mile']	['night']	['Kelly Road', 'Mystery Mile']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the morning']	['the Rusty Nail']	[]	[]	[]
[]	[]	[]	[]	['Pocono']	[]
[]	['Late at night']	['Bakers Crossroads']	[]	[]	[]
[]	['opening night']	[]	[]	[]	[]
[]	[]	['Crybaby Bridge', 'The Edge of the World']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Pandemonium', 'Pioneer Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Roller skate palace']	[]	[]	[]
[]	[]	[]	[]	['Eastern State']	[]
['72 degrees']	[]	['Bolton Mansion']	[]	[]	[]
[]	[]	['Bolton Mansion']	[]	[]	[]
[]	[]	[]	[]	[]	['Civil war']
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Jeans Hospital']	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Lincoln Room']	[]	[]	[]
[]	[]	[]	[]	['Delaware']	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Leverington Cemetery']	[]	[]	[]
[]	[]	[]	['St. Andrews Church']	[]	[]
[]	[]	['Osol Hall']	['USP']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['US 322', 'Hillcrest Drive']	[]	[]	[]
[]	[]	['Dayton St']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
"[""about 10' by 10'""]"	[]	['Old Shippensburg Rd', 'The Appalachian Trail']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Johnsons Road']	[]	[]	[]
['about 10 paces']	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['South Hills Bowl']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['later that night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['the Pgh Penguins']	[]	[]
[]	[]	[]	['Mart', 'Wal']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"[""St. Ann's Living Learning Center""]"	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	"['the French & Indian War', ""The Battle of Grant's Hill""]"
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['ICM']	[]	[]
[]	['10AM to 5PM']	['the John Heinz History Center']	['the Chautauqua Lake Ice Co', 'The History Center']	['the Stripped District']	[]
[]	[]	['Kennywood']	[]	[]	[]
[]	[]	[]	['the Department of Public Welfare', 'State', 'a State Mental Hospital', 'the Pittsburgh City Tuberculosis Sanatorium']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['LEECH FAMILY']	[]	[]
[]	[]	[]	['the Pittsburgh Sanitarium', 'LEECH FAMILY FARM HOUSE', 'HOA']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Devine Mercy Hospital']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	['Civil War']
[]	[]	['Allegheny Center', 'Agony #7']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Hankey Church Cemetery']	[]	[]	[]
[]	[]	['Lawrence Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Main']	['the Underground Railroad']	[]	[]
[]	['school hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Heinz Stadium', 'Heinz Field', 'PNC Park']	['the Pittsburgh Steelers']	[]	[]
[]	['a few minutes']	['the University Pittsburgh Campus', 'bruce hall', 'Bruce Hall']	[]	[]	[]
[]	[]	[]	[]	['Allegheny']	[]
[]	['Night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Hanky Church Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Eutaw house']	[]	['Central Pa']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	['Xavier Hall', 'Grace Hall', 'Woodcrest']	[]	[]	[]
[]	['the wee early morning hours']	[]	"['the Radnor Hotel', ""the St. David's Inn""]"	[]	[]
[]	[]	['Smith Hall']	[]	[]	[]
[]	[]	['Selwyn Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Viaduct']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Boys']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Pizza Shop']	"[""Vito's""]"	[]	[]
[]	[]	"['the ""Whit-Mar Inn', 'the Pottsville Pike', 'the Apple Inn']"	"[""Poor Richard's Tavern"", 'Wawa']"	[]	[]
[]	['3:00 a.m.']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the papaer mill']	[]	[]	[]
[]	[]	['the Paper Mill']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
['100 yard']	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['The next morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Route 40']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Susquehanna University']	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	['The Old D.E Jones Building']	[]	[]	[]
[]	['Almost every night', 'night']	[]	['WJAC']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 1/4 of a mile']	[]	['Fort Roberdeau']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
['2,500 foot']	['night']	[]	[]	[]	[]
[]	[]	['St. Johns road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['North Hall', 'Miller Auditorium']	[]	[]	[]
[]	[]	['Old Stone House']	[]	[]	[]
['a few hundred yards']	['night']	['the Youghigheny Bike Trail', 'The Darr Mine']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	['the Sonestown Covered Bridge']	[]	[]	['Civil War']
[]	[]	[]	[]	['South Park']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Doane Residence Hall']	['University']	[]	[]
[]	[]	[]	['Eastern University']	[]	[]
[]	[]	"['Walton Hall', ""Walton Hall's""]"	[]	[]	[]
[]	['night', 'one night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Summer Kitchen']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['evening']	[]	[]	[]	[]
[]	[]	['Central Pattee Library', 'Pattee Library']	['Penn State']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Schwab Auditorium']	[]	[]	[]
